transaction_id,customer_id,transaction_date,product_category,product_name,quantity,price_per_unit,total_amount,payment_method,store_location
3935684e-377a-4eb7-babf-55277b228fac,30acdf47-fd6b-49f6-a0ef-2b00147379c4,2025-01-02 23:58:21,Home Goods,Standard Lightsteelblue,10,362.75,3627.5,Bank Transfer,Salinasview
ac79700b-b54d-4fdb-a576-a4c78494fdbc,55118329-b57c-4545-931b-ee33d3acdc01,2025-01-03 06:25:49,Toys,Central Deeppink,10,14.55,145.5,Credit Card,South Steven
60063b6d-7a59-49f1-b759-9ecca4e53ce7,5dac3657-976b-47f0-adb3-da1408a4cdd4,2025-01-03 14:46:16,Electronics,Imagine Palevioletred,2,219.12,438.24,Debit Card,Lake Tommy
508dec60-98c4-4df0-b244-95c2846f4daa,f1170f4f-1f6c-498c-9cc0-3006899a47f0,2025-01-03 14:59:39,Health & Beauty,Put Peachpuff,1,256.77,256.77,Cash,New Barbara
55f6d8f8-6a7d-4133-bd1b-44c0e12402e7,afb73947-3264-4dee-b407-3d0ca8979e76,2025-01-04 04:48:13,Home Goods,Note Lightcyan,7,427.66,2993.62,Bank Transfer,New Anthonymouth
4f0fe69d-491a-411f-92ba-4d4ab66772b9,794e896c-a0a1-45cf-baee-208efcf72d22,2025-01-02 02:29:22,Food,Point Seashell,6,367.51,2205.06,Cash,West Danielleshire
f8c063f9-70f3-4dec-ad9f-45f56db4a2d6,34a662bf-505d-49e6-a63e-453f31c41814,2025-01-01 04:00:44,Books,Not Limegreen,10,169.77,1697.7,E-Wallet,Garciaberg
5aa357a1-444f-415f-875a-d46f498f0932,d4884fee-664e-42e5-81ed-71e5e73f1ae0,2025-01-03 23:47:41,Health & Beauty,Form Darkolivegreen,9,75.51,679.59,E-Wallet,Catherineberg
9ff5f66c-e1e6-4f24-8d9b-38f493f03f16,e0a2aef3-c088-4e4a-9eae-b21a3b084267,2025-01-04 08:34:53,Electronics,Support Skyblue,6,303.03,1818.18,Cash,East Michael
005429df-145b-413c-9a51-43dc58e98ea6,2e26945e-4f0a-48f6-9d03-4ae95f456077,2025-01-02 13:56:22,Books,Energy Crimson,5,242.7,1213.5,Cash,Moorehaven
78c3a26a-59e1-444c-b636-57077586bccb,46bc9c0f-41ef-4be5-a227-44d6d4d2e539,2025-01-03 10:42:38,Food,Loss Springgreen,9,99.05,891.45,Cash,North Laura
ab1de9eb-2c26-4703-ab12-cf2b4003a506,4d7f5d9b-266b-40df-a64c-438cc37fdd21,2025-01-02 11:32:57,Food,Write Darkslategray,3,205.17,615.51,Credit Card,Lake Amber
92814509-efe6-4e7b-be33-aca4ee28434b,b224568d-ca60-406c-abfd-d6d87e0bcdda,2025-01-04 08:10:46,Health & Beauty,Sister Darkgreen,10,334.45,3344.5,Debit Card,Greenside
e523d1b5-190d-41a1-b686-763e7e8d1397,9c6b9977-da1c-4268-942a-48a6c8ef0856,2025-01-05 14:31:32,Clothing,Health Darkslateblue,1,78.25,78.25,Credit Card,Mcgeeville
e8ebea56-3781-4f4a-afb7-2c88af48d0dc,a66917f4-846d-4381-b34a-4f073701f0ca,2025-01-04 15:22:58,Food,Single Darkgreen,3,240.82,722.46,E-Wallet,Lake Michellehaven
a2619553-b444-49ab-8ec2-f5f38b90086c,36ddf305-5234-4ffb-82f9-2a88bef7454e,2025-01-03 18:36:45,Food,According Ivory,2,127.95,255.9,Debit Card,East Makayla
475c149f-970d-4fce-9a98-eae389ba1510,f1bf51c6-f3c4-4baf-b62e-5677fdd908ff,2025-01-02 02:06:00,Clothing,Share Orangered,3,266.3,798.9,E-Wallet,Petersonbury
0ad31dbe-3276-4bc2-bf4d-557cea241dc5,404e5c40-e2fd-4ae1-979f-f1f5216edc39,2025-01-01 14:55:10,Clothing,Trip Ghostwhite,1,110.81,110.81,Bank Transfer,Nicolehaven
3d3ed176-4ed6-4f43-a888-524c206e0725,9c603c85-1e0b-44c2-803c-ff2467d938ec,2025-01-01 20:20:45,Electronics,Large Darkslateblue,8,67.72,541.76,Debit Card,East Brittany
ceb2fa8e-dbd3-43cb-b822-8e6620924a8b,c24a8b23-dac6-414a-928c-ef9db355bbc6,2025-01-01 10:53:59,Home Goods,Make Fuchsia,7,59.24,414.68,Bank Transfer,Lake Christine
6eb2814a-650c-4e44-8795-5c8682dc38f0,e13dfa5b-3eb9-4a8e-97c6-2d5595bea7a7,2025-01-02 01:59:39,Clothing,If Beige,6,34.23,205.38,Debit Card,Justinville
9be7ce59-1c8e-427d-b5b8-cf484d88a756,215efacd-31e6-4557-b0ac-0c57586579aa,2025-01-02 14:36:13,Food,Explain Orchid,5,465.03,2325.15,Bank Transfer,Christopherview
01618e20-a95e-4a0d-9182-3bcb38aec6cb,b2bb145b-ea6f-4ebb-a4ad-1cc6dfa19334,2025-01-01 13:21:14,Home Goods,Pull Hotpink,7,458.68,3210.76,Credit Card,Lake Corey
95c09021-598a-47e8-bc3b-5c060c1d2de7,fb254a05-b9fd-4074-a0fd-0851293f70e5,2025-01-04 06:20:45,Food,Few Lightskyblue,7,464.61,3252.27,Credit Card,North Robin
fe4f86cd-e446-46c7-838e-cdc4cc3853bf,334f6476-0b71-4636-b2a9-ffc2e28ca8b0,2025-01-01 00:43:04,Clothing,Eye Royalblue,5,157.85,789.25,Credit Card,Martinburgh
b959031e-3250-4fd8-a311-962e263dbac8,50b6f167-7c3a-41be-b770-5495557fe6ca,2025-01-03 11:54:17,Food,Hair Lightblue,8,137.58,1100.64,Cash,Hughesborough
467046da-75e3-454f-af3c-3f3e03a8e6aa,291dd7bf-aca2-41b9-a1dc-065ca221d8b2,2025-01-02 04:50:19,Health & Beauty,Instead Seashell,10,442.66,4426.6,Bank Transfer,South Shelby
eca8c19b-3e0b-49d3-a1ef-544e1ae8c5a7,067a02b7-9c27-4f0f-a939-1e7ede0be342,2025-01-01 05:02:45,Food,Parent Darkslategray,8,467.34,3738.72,Debit Card,East Angelaberg
f9f64798-e13e-4faa-b47b-45f6add1d427,90ad36af-75b8-4632-8c00-aa2b2ba30c63,2025-01-03 08:55:21,Home Goods,Course Oldlace,2,246.97,493.94,Credit Card,New James
bd1bb493-7719-4316-a933-ce044f2fd2d3,08384504-da94-471b-affe-da95c1a00e67,2025-01-04 08:17:26,Health & Beauty,These Papayawhip,4,316.01,1264.04,Bank Transfer,Breannaland
158a513c-e117-40e9-a998-d3ecf1b48b5f,1b90b58c-6a01-440c-8503-619bcf6c0bec,2025-01-04 02:28:47,Books,Hour Hotpink,6,492.49,2954.94,Debit Card,New Martha
929b0fbf-7dee-43a6-9872-6613d6a70c79,a22babff-8965-47d3-90a2-67c79b3729b6,2025-01-01 23:23:24,Books,Election Lime,9,200.72,1806.48,Debit Card,Port Marcchester
241324dd-c6ac-4212-88b5-58a77dbb3e97,90e794df-861a-4bfc-8a9d-61978097f11c,2025-01-02 20:44:19,Food,Poor Springgreen,6,213.89,1283.34,Cash,Lake Adamchester
2d667e3e-2f81-4e19-af80-bf9fb8c4d714,222be9f0-2106-4af0-8eb9-0cffb553926a,2025-01-04 13:35:19,Clothing,Conference Lavenderblush,1,356.58,356.58,Debit Card,New Cynthiamouth
a14edab2-9680-43da-8299-78f6d2c7c4dd,1bf4d6f1-87e8-41c4-91b0-878444cc368c,2025-01-04 19:47:29,Health & Beauty,Little Fuchsia,7,31.3,219.1,Credit Card,North Janet
d8a6a1ec-3f19-4fae-a244-0b590800ec85,25704d61-a706-470f-905a-061a7721ef3e,2025-01-04 03:20:24,Electronics,Especially Olivedrab,6,112.04,672.24,Debit Card,South Sarahview
07b1328f-3b5b-44c6-b8cf-007fc82abff6,b0117191-9430-48d0-a107-d4b850a73bd4,2025-01-05 05:21:45,Clothing,Score Cornflowerblue,6,179.35,1076.1,Debit Card,West Hannahbury
9a49062b-449e-4299-9ca6-31ff9cd73526,98ab4d37-2423-42d6-b7c9-07928610d89e,2025-01-04 02:27:12,Clothing,Must Blue,7,381.95,2673.65,Debit Card,Elizabethhaven
88a3adf9-ce05-4a55-aa9c-bf1b77334f88,b673ea7f-6ba6-47b1-8a9a-25d23398d1fe,2025-01-01 20:09:27,Health & Beauty,Player Darkmagenta,7,22.25,155.75,Credit Card,Meyerville
d742661e-11a3-4f05-9732-645e5bfa6318,0f64bd0a-c2ea-4fd8-be47-ab108f530de9,2025-01-02 02:54:35,Clothing,Past Darkmagenta,10,45.85,458.5,Bank Transfer,West Rebecca
7aea264d-9986-45b6-bb9b-2093a3388aa7,1dd85049-6a27-49c1-a749-09ecf66824e4,2025-01-04 14:48:32,Toys,Movement Cornflowerblue,4,432.68,1730.72,E-Wallet,Ballton
ecaf51eb-42f6-4169-8dd3-71c530f44c6e,10ab1d3d-a7db-421f-97c9-547793a1c80e,2025-01-03 17:19:37,Toys,Mother Darkgreen,9,23.35,210.15,Cash,Lake Sherylmouth
e0de3b17-d0c1-4d85-9f12-30901d538804,b4707e58-af13-4432-8577-e2bfd3a6ae01,2025-01-04 09:23:38,Clothing,Station Darkmagenta,8,191.45,1531.6,Debit Card,Gonzalezberg
0ab22f9e-4d67-46f7-b73e-832a53258541,60190a04-2cc3-4086-aad9-e2582d11a9a9,2025-01-01 01:43:39,Food,Power Lemonchiffon,4,97.85,391.4,Debit Card,Austinchester
40dad8c6-6e9c-44fe-9e1f-4159c4176f6c,beaf396b-8545-4992-bf2a-be5865bba47c,2025-01-05 13:50:49,Electronics,Mind Crimson,2,311.53,623.06,Credit Card,Lopezfort
cb473730-fa38-4ddd-8e60-fd2bc7199092,cf12fd8e-6658-4024-a17a-bb2284e9dc47,2025-01-04 06:26:45,Home Goods,Should Lightseagreen,1,36.67,36.67,Credit Card,East Penny
e595bc2a-6034-4b9e-8d54-5aa7ec246097,7855c3d2-46c7-4e9f-a550-6d4ef28444ff,2025-01-04 15:20:00,Clothing,Whom Azure,1,482.07,482.07,E-Wallet,Yeseniashire
bd35649b-f12f-4b05-8b40-1ab761b9e2fd,1d19c608-7bc0-4c14-945d-a5428f14936e,2025-01-04 22:59:33,Food,Theory Lawngreen,8,232.15,1857.2,E-Wallet,Craigmouth
afda21b0-9660-4cef-b0f8-3be54eda298a,0094d766-5d9a-4deb-a4cb-3790cc1398a6,2025-01-05 09:20:49,Health & Beauty,College Seashell,4,227.87,911.48,E-Wallet,New Elizabeth
1b30a3bb-93f1-4f8f-86d9-4e686b9c5d8d,4862011c-37e1-4adf-9631-8b2f0b9bf008,2025-01-01 15:41:30,Clothing,Land Hotpink,10,199.53,1995.3,Cash,Ferrellton
7e8f85d8-0afd-4c29-8ed0-6a631b3ea0c1,85ba4b65-bcc4-43a2-b9ed-6048b0f6581b,2025-01-01 16:24:18,Electronics,Someone Peachpuff,1,70.58,70.58,Cash,West Peter
03d518fe-ed2c-492b-90a2-a4aef8fe3b54,1944c205-64eb-49b8-afd3-ddcb29895f42,2025-01-02 22:14:27,Toys,Car Mediumspringgreen,9,487.7,4389.3,Credit Card,New Derek
73a5bc22-c18c-4f6b-a28b-185bb3526a34,42508c65-1b72-48e8-ba25-bd5e28617ffe,2025-01-02 20:23:57,Electronics,List Maroon,6,19.02,114.12,Cash,East Alexisport
8d3e68a8-b588-4928-8b7c-43a9282000da,b3842c23-120f-4a05-97d7-b9daed62907b,2025-01-03 01:05:38,Clothing,Continue Lightsalmon,7,108.66,760.62,Cash,Clayborough
73acc7e8-c29c-4ecb-af1c-0945ace12262,438b087b-889d-4890-82c9-9ab7c0208b82,2025-01-04 03:23:37,Health & Beauty,Follow Darkgoldenrod,7,316.59,2216.13,E-Wallet,North Cindyton
df0b5209-f234-4c5a-b6df-220a039ea588,e8ab4674-95b2-4cd7-acb1-99c31d1ed389,2025-01-03 21:25:02,Books,Goal Lime,10,115.87,1158.7,Credit Card,West Nicole
996eab89-8899-4a40-a954-2092c4e8b6f3,700808ab-2d2c-4e6e-9335-d9cdfc945ba1,2025-01-03 04:22:48,Electronics,Loss Saddlebrown,9,137.46,1237.14,Bank Transfer,Brianaview
cb09de87-0321-4891-8a2e-07c633245373,bdcbb4b2-3813-4a98-9590-31d7141cefe5,2025-01-03 00:45:29,Books,Someone Indianred,7,425.51,2978.57,E-Wallet,Paulchester
2fa6b6c1-838b-4bad-be03-b7e5253434c6,4c61625f-1d26-4673-8924-6a1815d016ac,2025-01-01 10:53:01,Clothing,Walk Honeydew,1,438.51,438.51,Credit Card,Matthewview
0d71d1c8-6aef-498d-a304-e216227a9ac9,667c5efb-4c54-4045-a653-2fdaa9ffd330,2025-01-04 13:15:24,Books,Investment Indigo,6,46.09,276.54,Cash,East Javier
581a8b17-18ad-4b54-8305-b07a3ef69c7d,f9dd8963-494f-479f-8d20-db6ac9af6eca,2025-01-05 04:30:32,Electronics,Catch Azure,1,197.25,197.25,Debit Card,Lake Markhaven
5ee21b85-649f-44ed-862e-d0f04e766a30,275e8658-480d-4809-b81c-feacb66fc12c,2025-01-02 23:41:50,Clothing,Heart Maroon,8,241.48,1931.84,Debit Card,Millerborough
9a40def3-3174-4d78-9106-f575fe6895f7,c9abc83f-db6a-4390-a2e9-cf767144b9ec,2025-01-02 15:38:19,Home Goods,Call Oldlace,4,490.89,1963.56,Bank Transfer,Andersonfort
87d057d8-ce1e-4fbb-8cab-17019bc44b0f,5f875178-fb63-43e6-a557-7ccc8d0dd035,2025-01-04 21:09:52,Health & Beauty,Place Lemonchiffon,4,422.02,1688.08,Cash,Port Larry
0abea5d5-8edd-4b50-afc6-0ccd47c2eb56,0c62ea81-0a74-4d3c-93a2-1372bea608fb,2025-01-01 10:14:10,Clothing,Nor Lightsteelblue,2,388.72,777.44,E-Wallet,North Jessicaland
fff32f6f-34f2-4d6e-a3d1-15b969331184,d4e41df7-4871-4a70-bb53-58a826dcae68,2025-01-04 04:46:17,Health & Beauty,Keep Cadetblue,9,74.23,668.07,Cash,Jessicashire
7397a34c-56c4-4e5d-bdf7-983c0c3a57c9,afb4ae9a-f8ab-4a97-ba54-cf58c88becb8,2025-01-05 05:57:47,Clothing,Somebody Darkolivegreen,8,396.44,3171.52,Debit Card,Lake Ericton
6b42f4e2-fc2d-4d27-88f7-789fddbb3812,cdfa9f5c-1c44-4705-8216-843bbb63e742,2025-01-03 00:47:32,Health & Beauty,Car Lemonchiffon,9,402.56,3623.04,Debit Card,South Melissa
e51cdb13-0cd0-4b0f-b50a-ae8dcd77abdc,64a4ede5-7938-4957-a28b-464a6c944d55,2025-01-03 13:11:47,Health & Beauty,List Skyblue,8,143.03,1144.24,E-Wallet,Larryport
29bc9caa-c1f8-470e-9f43-61cd12935e26,08668da4-3b19-48a9-a8fe-c2a0cdd8fd4f,2025-01-04 16:49:02,Toys,Open Mediumturquoise,10,48.79,487.9,Cash,Fieldstown
607c7061-f3cd-4bfc-a90e-5d51ac974fb7,7fea4f4c-b72f-412d-8f43-6c82b41e9a29,2025-01-05 04:47:33,Home Goods,Play Lightcyan,8,285.23,2281.84,Credit Card,East Josephfurt
cbfdb562-079c-40d8-b1c4-fc776f5a9227,993463e3-4619-477a-afac-cc141d107d09,2025-01-04 15:03:36,Electronics,Set Aquamarine,8,27.54,220.32,Debit Card,Connertown
a2c67c5d-00ea-4e90-b809-b9fec34a3bc4,0ee3fa8c-1a46-4e86-b576-eb1996845d52,2025-01-04 09:38:07,Books,Contain Darkkhaki,3,378.52,1135.56,Cash,Joelview
de779e9e-2fb6-4257-b902-e58638231943,e0632777-dad7-4e43-be6f-8339d6438435,2025-01-03 18:28:03,Health & Beauty,Recently Darkgreen,9,282.41,2541.69,Credit Card,South Craig
345ac1d4-bfb0-4718-9023-8987b5c9a5cc,cd438f30-9792-4543-90b5-6c1f51e0c7e0,2025-01-01 20:21:07,Electronics,On Mintcream,1,437.9,437.9,Bank Transfer,Port Tonya
84582b36-b066-4cf6-8197-1b330bf8dc00,0abd9c50-5e9f-4c7d-a3e2-c425bc2bb032,2025-01-01 22:42:57,Books,Walk Hotpink,7,20.25,141.75,Debit Card,New Scott
742c23e0-1fab-4ecc-a443-c89d9dac189c,29730227-0d3d-4234-b559-b6ed2673441a,2025-01-04 10:54:57,Home Goods,Likely Aliceblue,2,72.61,145.22,Cash,South Carlmouth
59026584-6c9d-4ae0-a045-5656b4904f6e,322b23fe-7286-4d26-8a91-a5ae29c3e0f1,2025-01-05 00:36:33,Toys,Individual Firebrick,9,443.64,3992.76,E-Wallet,Colleenborough
41c8d23d-8806-4a9a-bd2e-f9395aea6419,4bb52699-52b8-4812-a600-917c787fb186,2025-01-04 00:23:35,Home Goods,West Lightsteelblue,8,163.47,1307.76,E-Wallet,Alyssamouth
9f9182c1-fb8e-4c46-b8d4-07aeb5dbe2db,2f56c6b0-6a53-45b0-9425-13e3af416163,2025-01-04 09:48:05,Clothing,Bed Dimgray,7,411.94,2883.58,Credit Card,West Barryton
404a65a1-bccc-4c01-a150-87caa6056583,923a9f5a-4bf6-4177-bc2d-ff47c4e1ea2a,2025-01-02 20:23:32,Clothing,Today Lawngreen,1,145.78,145.78,Cash,Sarahberg
74018f0e-8cb0-4372-b652-eac9a88bbf29,8491b889-2deb-4812-ba0c-2c58345371c9,2025-01-03 15:34:41,Food,Live Limegreen,7,160.81,1125.67,Credit Card,Doughertyfort
1e328069-efb6-4d9b-92d5-9410e8c79db6,582d7ea7-9d03-4ef8-a411-e74fdcaf5c84,2025-01-05 07:15:04,Food,Myself Plum,2,431.13,862.26,Bank Transfer,Calhounside
21c9ae24-773c-438f-8e0e-1609314cd590,de3b06aa-f573-4066-8427-9f79420dfb01,2025-01-01 05:20:29,Home Goods,Our Lightseagreen,7,244.6,1712.2,Cash,West Kimberly
27d213a2-a41d-4a6b-9b01-cc1e57c189bf,4788828c-6900-4956-ab83-581cfc133299,2025-01-04 12:47:12,Toys,Ask Darkolivegreen,5,322.8,1614.0,Debit Card,Zhanghaven
08736276-2416-4b3c-8b76-7b4262dc746e,7c15122e-73ef-41f8-b93f-bcde3e485cb1,2025-01-03 17:04:05,Home Goods,Admit Blanchedalmond,9,162.27,1460.43,E-Wallet,Lake Joseph
076f1f1a-24c6-4055-8673-5e40cd62c872,bad98f10-bb0a-4ea6-b9e9-75c224fdef02,2025-01-04 21:48:14,Home Goods,Short Lightcyan,2,241.95,483.9,Credit Card,Port Joyce
17ddf6d6-fe9b-45ac-9bce-e771720d446a,224a4340-a0b2-4bda-8e97-e4523a530b05,2025-01-05 13:38:45,Toys,Mission Pink,1,10.56,10.56,Bank Transfer,Lake Lauriefurt
20bab65c-3836-4413-94ac-b88db78ccfdb,26292f7a-3d8d-4ef6-aaf7-bf29530f4107,2025-01-02 12:50:55,Home Goods,National Palegreen,6,142.09,852.54,Bank Transfer,East Krista
89f5c20d-af13-4d3a-abcf-7a3466f6ec29,59498def-54d0-4345-983c-420f0fc54e58,2025-01-03 19:32:08,Books,Teach Orchid,8,330.9,2647.2,Bank Transfer,Ashleyland
42312ad2-a2da-4280-a5d3-f41ea0e0dbda,694b229b-e76a-4944-a16f-86562e93b4c5,2025-01-01 13:30:52,Health & Beauty,Seat Thistle,10,469.38,4693.8,Credit Card,Stevensonberg
848d4fa0-f382-43c7-8f92-7359d9c29f1e,711c0e58-2e69-41b6-a046-65aa484cf892,2025-01-01 01:38:20,Electronics,Writer Yellow,9,282.99,2546.91,Debit Card,West Gregoryshire
429ac2b1-23b3-4f61-a52e-3da659e54253,ca5fb642-f57c-4d58-9c4d-b434b42702f1,2025-01-04 04:58:44,Books,Summer Gold,2,161.86,323.72,Credit Card,Charlesfurt
b5baddde-8f8f-490a-8a6a-becbf475ee67,263be78c-f154-45de-9a07-cf175c2bd395,2025-01-02 03:28:06,Electronics,Look Oldlace,7,490.69,3434.83,Bank Transfer,Tinashire
9d997986-9983-4944-a964-397e8e162dea,165a1c2e-c8f3-4e24-92e4-4586debc0e95,2025-01-04 10:16:43,Health & Beauty,Above Lightpink,5,152.02,760.1,Cash,East Angela
339846f8-2116-4ef4-942d-f49faf053a36,4c252592-d39b-4c5b-b3ff-90bca3be560a,2025-01-02 11:18:28,Health & Beauty,Without Mediumseagreen,3,111.49,334.47,Debit Card,Hamiltonside
a678dc5c-216a-4458-8b7d-832f05b3b947,e3341e40-2d13-4ac8-84be-b9e765c1ef71,2025-01-04 20:02:30,Food,Us Red,1,203.7,203.7,Credit Card,Madisonton
db1f3989-6773-47e8-a76f-5f1d0ecc2519,80510201-14a2-460f-9fe0-dbeb6fdb4c12,2025-01-05 06:43:54,Food,Job Skyblue,10,163.86,1638.6,E-Wallet,Jasonfurt
ddc3e3fb-bc6b-44b8-839d-87aa1e524311,d4703e7e-fd46-46e8-af9e-7909468f6672,2025-01-02 07:17:41,Electronics,Check Antiquewhite,8,130.28,1042.24,Cash,Brownberg
78950bf3-6ffe-434b-a530-b37a3cbd2938,b1a89510-d09d-4057-ab6f-3ff46cbf6458,2025-01-02 23:39:56,Food,Again Royalblue,4,278.96,1115.84,E-Wallet,South Erikafort
cc29be70-0c74-4d44-a9d9-0d6fd0743bd0,f3cc97c0-4682-439a-80f5-0720cdd99a98,2025-01-03 03:50:28,Books,Perhaps Mediumaquamarine,7,185.88,1301.16,Bank Transfer,Batesport
a15e33fc-7ade-485e-a6f1-424b016f7fee,c7a4d1d3-7ebd-48ee-858e-9165cae04472,2025-01-05 09:52:01,Electronics,Per Snow,8,383.54,3068.32,Debit Card,West Ericborough
c3eafda7-e026-40b0-8556-73587a6c780b,83046bd6-1262-4e90-9988-d34cb472c565,2025-01-01 19:50:00,Electronics,Accept Darkturquoise,3,15.19,45.57,Credit Card,Port James
e40bc814-11cf-4bfa-bcbe-28043084b801,a4f49084-4343-403e-aa45-96f3aee5fbc3,2025-01-01 16:20:48,Food,Rule Gold,7,125.22,876.54,Credit Card,Harmonstad
5e09f454-7129-4c09-b57c-7fec5fcdadd8,830cd31f-5244-4716-b1cc-3743b3c0ae10,2025-01-02 17:29:30,Books,Drop Mediumaquamarine,5,271.18,1355.9,Cash,Bakerborough
be69814e-f660-4cb6-97a0-c459fa2678d9,4abe4e8c-4737-4305-ad77-7a6e31ffbbd1,2025-01-05 03:59:30,Health & Beauty,Score Lavenderblush,2,44.35,88.7,Debit Card,South Kimberly
e49609fb-494e-4778-8262-948e6c0d93e8,32e39a3c-2b6a-4052-8ede-7a86cb70c558,2025-01-01 17:57:20,Toys,Public Aqua,5,390.35,1951.75,Credit Card,South Davidfurt
225b374d-f16b-4563-a5fc-835dc7dfe2eb,de890d9c-9ec6-4ca7-8533-07a0216ffdac,2025-01-03 20:34:53,Electronics,Pick Silver,8,290.07,2320.56,Cash,Nicholashaven
09fa10a9-93a8-4785-ae87-b621e4c7e0ba,9913eb30-3623-41bc-be05-be8ac75a3989,2025-01-04 16:24:41,Electronics,Finish Red,7,207.67,1453.69,Bank Transfer,Ginamouth
1ea7761c-2648-4d60-9e5a-a474b025adab,8010813f-0900-43e9-a336-8e21ebd5f1db,2025-01-03 19:52:47,Toys,General Lightslategray,7,496.45,3475.15,Debit Card,New Jimmy
9484e174-59b4-4253-92ab-73ed7477d700,2528b686-3e29-44ef-a81c-4b42157e4385,2025-01-02 13:27:46,Clothing,Institution Mediumaquamarine,10,154.84,1548.4,Credit Card,Johnburgh
cca800ea-a165-4eff-867e-fc6edf50d023,781a9839-528b-4297-8b74-8a9eded98d1f,2025-01-03 22:27:53,Electronics,Many Oldlace,1,280.23,280.23,Cash,Teresaside
2ac5acda-24a9-4789-8620-bda51b664b17,976ea303-9931-47a6-b81a-e47371184828,2025-01-03 21:31:50,Clothing,Suddenly Navajowhite,10,415.24,4152.4,Debit Card,Port Jennifer
7109b1df-a2fd-4724-9daa-39ae31338117,72374b09-9352-4763-8a3d-1d51d0f33a0c,2025-01-05 02:20:20,Electronics,Team Mintcream,8,404.19,3233.52,Credit Card,South Tracyberg
83ed163d-4f2c-4f67-a053-44e288a6eb02,7bef3430-dac7-4b7a-9730-0349438dfd33,2025-01-02 14:35:39,Food,Method Moccasin,1,314.56,314.56,Cash,Markport
c8a5b02e-546d-4c37-9a7b-51776fd8e80c,c0f6ceaa-08c8-4063-bb04-2ef1d4d79763,2025-01-04 18:14:07,Electronics,World Blue,2,248.07,496.14,E-Wallet,Ericfort
ab7fd8e6-ef18-4dba-9aac-1c91b34c4c0d,87369791-7235-446e-968d-ba8e20225dcb,2025-01-03 19:10:06,Books,Head Gray,2,303.23,606.46,Debit Card,Bridgetmouth
19de1c1f-5e0e-4eec-89fb-d6475724bff9,e0c871c4-965c-484f-b012-42d70617f78b,2025-01-01 12:00:34,Books,Your Moccasin,5,287.29,1436.45,Cash,Barretthaven
b8daa186-49b4-4ef3-8d18-7edf0b211545,e807bcd5-1461-4d01-8ba9-352deabcda16,2025-01-05 08:34:05,Electronics,Peace Snow,4,192.78,771.12,Bank Transfer,Maldonadohaven
3e579bdd-487a-483b-b8eb-805d2eefdf1f,e778952c-01cb-4c3b-8d12-0677e1bd3b42,2025-01-02 23:18:36,Health & Beauty,Design Beige,1,234.81,234.81,Debit Card,Lake Brianberg
ae1e5314-c2ee-410b-99ce-d676ef688599,fa6ef504-0a77-4302-9a74-2185fa87a111,2025-01-01 15:45:52,Home Goods,Article Chocolate,1,406.79,406.79,E-Wallet,Lake Jacquelineside
331ea106-dda9-4b95-bbc6-2dda4f1958c9,f27861de-022d-4f47-906f-daf3cf9616f4,2025-01-03 02:54:15,Toys,Else Dimgray,4,159.43,637.72,E-Wallet,Port Laura
676b2dc7-0b09-4af7-afe3-b81c915abd11,ebadfec0-de41-4352-ba81-4dda573fdaa0,2025-01-04 12:50:54,Clothing,Despite Cornsilk,2,178.83,357.66,Bank Transfer,West William
99042da7-d001-44c9-8b33-fe34e6e9818e,379c6668-af32-41be-8a65-ba27779a405f,2025-01-04 06:22:00,Health & Beauty,Paper Mistyrose,3,449.05,1347.15,E-Wallet,Leestad
405b1837-0f44-4c5a-b76a-2dd86e967cbc,bb4ad43c-8d5e-4ef4-bbf8-00ef43598c62,2025-01-04 15:12:32,Home Goods,Last Darkgray,1,82.42,82.42,Cash,Michelleborough
5cade6ae-9757-4586-adfc-7cdc653b0dc3,3477f0f0-cd21-4e78-914d-a4cf29f55579,2025-01-04 15:30:29,Food,Far Hotpink,7,198.68,1390.76,Cash,Robinmouth
05b7b8d5-2350-4138-b1ad-f0336aedffb6,36326a89-947b-41e1-8bf6-a5f7859971cf,2025-01-04 13:10:30,Food,Fine Azure,6,82.39,494.34,E-Wallet,East Kennethville
e57e2b96-8063-435d-a78f-cef7405b18d1,c64a2986-6615-4261-97ab-2606c01c42b6,2025-01-01 06:17:52,Clothing,Majority Lightgreen,8,264.07,2112.56,Debit Card,Lake Kristine
3caf17a6-7605-43c8-b881-d5220f65c0ac,63151859-d3f0-4391-aef6-9ab19b417731,2025-01-02 10:21:04,Home Goods,Very Orange,2,274.2,548.4,Cash,East Robinport
e6410a33-428f-40b9-a292-88493a6f5829,cd9e0d37-6ef0-4889-8539-206208734288,2025-01-04 08:26:00,Electronics,Gun Cyan,10,473.2,4732.0,Debit Card,New Beth
0d7134d2-2a7a-4ef4-9390-485a45ad882e,ce64a362-6325-4063-8eaf-a8c97dda705e,2025-01-03 07:48:04,Health & Beauty,Factor Dodgerblue,9,423.31,3809.79,Cash,South Teresaton
869f6eaf-6f06-4b85-bf94-97038c4d5b4f,92de2191-a878-4451-88ad-339710786357,2025-01-03 09:37:19,Books,Staff Cornsilk,7,417.02,2919.14,E-Wallet,Paulafurt
50eff20b-d48a-47d5-93bb-b9c35b687181,c024c91a-7f79-4989-a4ba-32d42e19e60f,2025-01-03 02:05:57,Health & Beauty,Interview Deepskyblue,3,128.21,384.63,Debit Card,East Ashleyburgh
